destination,place_type_searched,place_id,place_name,formatted_address,latitude,longitude,rating,user_rating_count,price_level,google_maps_url,types
"Tulum, Mexico",restaurant,ChIJO22eVazRT48ReD5TmZRH-PY,La Negra Tomasa,"Andromeda Ote 14, Tulum Centro, 77760 Tulum, Q.R., Mexico",20.2110138,-87.4599154,4.7,6497.0,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=17796052631107616376&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"seafood_restaurant, restaurant, food, point_of_interest, establishment"
"Tulum, Mexico",restaurant,ChIJ3xjmdH3RT48Rq8LnOR-Ahuk,Taqueria Honorio,"Satélite Sur 19, Tulum Centro, Villas Huracanes, 77760 Tulum, Q.R., Mexico",20.2116442,-87.4578724,4.7,3561.0,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=16827277929320268459&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"mexican_restaurant, restaurant, food, point_of_interest, establishment"
"Tulum, Mexico",restaurant,ChIJFW62DhTXT48R7z-S_v6H44M,Vesica Tulum | Cenote Club,"PARCELA No. 198Z-2P-1 EJIDO, 77760 Tulum, Q.R., Mexico",20.196847899999998,-87.5024337,4.9,3194.0,,https://maps.google.com/?cid=9503589167944318959&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"restaurant, wellness_center, nature_preserve, tourist_attraction, park, spa, health, food, point_of_interest, establishment"
"Tulum, Mexico",restaurant,ChIJJSyd4q7WT48RMtzLi9M8trU,Burrito Amor,"Esquina 7 sur y av 5 sur, La Veleta, 77760 Tulum, Q.R., Mexico",20.2011283,-87.4791857,4.6,7909.0,PRICE_LEVEL_INEXPENSIVE,https://maps.google.com/?cid=13093719845907455026&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"mexican_restaurant, breakfast_restaurant, vegan_restaurant, vegetarian_restaurant, restaurant, food, point_of_interest, establishment"
"Tulum, Mexico",restaurant,ChIJ6c8lMEvXT48RE0bKA7BKweA,Papaya Playa Project,"Carr. Tulum-Boca Paila Km 4.5, Tulum Beach, Zona Costera, 77780 Tulum, Q.R., Mexico",20.181702899999998,-87.44466059999999,4.0,2655.0,,https://maps.google.com/?cid=16195307854839301651&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, resort_hotel, wedding_venue, bar, spa, event_venue, lodging, restaurant, food, point_of_interest, service, establishment"
"Tulum, Mexico",restaurant,ChIJufRUQtXRT48RYHzZ2zpZ5CY,Taquería la Eufemia,"Carr. Boca Paila Km. 5, Tulum Beach, Zona Hotelera, 77766 Tulum, Q.R., Mexico",20.1699299,-87.44964069999999,4.3,523.0,,https://maps.google.com/?cid=2802462977462729824&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"taco_restaurant, restaurant, food, point_of_interest, establishment"
"Tulum, Mexico",restaurant,ChIJm23qLcPXT48RzLfqeUtewpY,Onyx Tulum,"M4 L09-1, C. Orión Sur entre Calle Andromeda y Av. Tulum, Tulum Centro, 77760 Tulum, Q.R., Mexico",20.211406699999998,-87.460516,4.8,4201.0,,https://maps.google.com/?cid=10863348929432041420&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"restaurant, food, point_of_interest, establishment"
"Tulum, Mexico",restaurant,ChIJ4-CuHKzWT48R7r3rF1tuvok,Taqueria La Chiapaneca,"Avenida Tulum, Satélite Sur, Tulum Centro, Col Huracanes, 77760 Tulum, Q.R., Mexico",20.2126154,-87.4576068,4.5,4024.0,PRICE_LEVEL_INEXPENSIVE,https://maps.google.com/?cid=9925491966293556718&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"taco_restaurant, restaurant, food, point_of_interest, establishment"
"Tulum, Mexico",restaurant,ChIJ-y0hkKXWT48RdMwO5tBIApY,Palma Central,"Av. Kukulkan 6, Palma Central, 77760 Tulum, Q.R., Mexico",20.209455,-87.4710356,4.7,2632.0,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=10809282117692738676&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"restaurant, pizza_restaurant, fast_food_restaurant, mexican_restaurant, hamburger_restaurant, bar, american_restaurant, food, point_of_interest, establishment"
"Tulum, Mexico",restaurant,ChIJrSLbWLvXT48RwHlnhW13Lto,La Taqueria,"Calle 7 sur y 6 sur, La Veleta, 77760 Tulum, Q.R., Mexico",20.2018936,-87.4768543,4.6,6518.0,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=15721634661470271936&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"mexican_restaurant, restaurant, food, point_of_interest, establishment"
"Tulum, Mexico",bar,ChIJ6c8lMEvXT48RE0bKA7BKweA,Papaya Playa Project,"Carr. Tulum-Boca Paila Km 4.5, Tulum Beach, Zona Costera, 77780 Tulum, Q.R., Mexico",20.181702899999998,-87.44466059999999,4.0,2655.0,,https://maps.google.com/?cid=16195307854839301651&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, resort_hotel, wedding_venue, bar, spa, event_venue, lodging, restaurant, food, point_of_interest, service, establishment"
"Tulum, Mexico",bar,ChIJ-y0hkKXWT48RdMwO5tBIApY,Palma Central,"Av. Kukulkan 6, Palma Central, 77760 Tulum, Q.R., Mexico",20.209455,-87.4710356,4.7,2632.0,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=10809282117692738676&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"restaurant, pizza_restaurant, fast_food_restaurant, mexican_restaurant, hamburger_restaurant, bar, american_restaurant, food, point_of_interest, establishment"
"Tulum, Mexico",bar,ChIJpRDi08XXT48RdDa1v-td3zk,La Guarida,"calle Orion sur y Andromeda ote Esquina, Tulum Centro, 77760 Tulum, Q.R., Mexico",20.2111749,-87.4606798,4.7,1337.0,,https://maps.google.com/?cid=4170155047083390580&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"cultural_center, bar, restaurant, food, point_of_interest, establishment"
"Tulum, Mexico",bar,ChIJl8swoFTRT48RAJmcTldL2Z8,Batey Mojito and Guarapo Bar,"C. Centauro Sur, Tulum Centro, 77760 Tulum, Q.R., Mexico",20.2117185,-87.4592095,4.7,2609.0,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=11518320360329877760&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"bar, restaurant, food, point_of_interest, establishment"
"Tulum, Mexico",bar,ChIJo_SxnzbXT48Rezu1ovRVKAs,El Agavero | Cocina Ancestral & Mezcaleria,"C. Asunción, La Veleta, 77760 Tulum, Q.R., Mexico",20.2047355,-87.4721235,4.7,1568.0,,https://maps.google.com/?cid=803987042675800955&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"mexican_restaurant, vegan_restaurant, taco_restaurant, vegetarian_restaurant, bar_and_grill, gastropub, bar, live_music_venue, event_venue, restaurant, food, point_of_interest, establishment"
"Tulum, Mexico",bar,ChIJbe4lnazWT48RcSwwmh5_l5Y,Santino Bar,"Av. Tulum entre orion sur y beta norte, Tulum Centro, 77760 Tulum, Q.R., Mexico",20.2119346,-87.4612841,4.0,1131.0,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=10851281596585094257&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"bar, live_music_venue, event_venue, point_of_interest, establishment"
"Tulum, Mexico",bar,ChIJ530Uq9_XT48RCDgiklfWgnc,El Galán,"C. 10 Sur, La Veleta, 77760 Tulum, Q.R., Mexico",20.1993454,-87.4740441,4.6,630.0,,https://maps.google.com/?cid=8611681109088024584&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"restaurant, swimming_pool, meal_delivery, food_delivery, bar, sports_activity_location, food, point_of_interest, service, establishment"
"Tulum, Mexico",bar,ChIJ6f62vrvRT48RbOcfh92IZ0c,Boston’s Pizza Tulum,"Av. Coba sur, entre Venus Oriente y Neptuno. Región 11 Manzana 16 Lote 9 A un costado de, Chedraui, 77780 Tulum, Q.R., Mexico",20.211989,-87.4523497,4.3,623.0,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=5145231584330245996&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"pub, bar, point_of_interest, establishment"
"Tulum, Mexico",bar,ChIJ5-3YdeTRT48Rnv7h3Jz7Pps,FRIDAS TULUM,"Av Coba Norte entre 2 y 4 oriente, Tulum Centro, Centro, 77760 Tulum, Q.R., Mexico",20.2163275,-87.4543088,4.7,1683.0,,https://maps.google.com/?cid=11186655175574159006&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"mexican_restaurant, taco_restaurant, food_court, bar_and_grill, meal_delivery, food_delivery, cafeteria, bar, restaurant, food, point_of_interest, establishment"
"Tulum, Mexico",bar,ChIJaTloK7fRT48RQEaD2U0sKbc,CINCO TULUM,"Carretera Tulum Boca Paila km 1.8, Zona Hotelera Tulum, 77760 Tulum, Q.R., Mexico",20.1999539,-87.43591359999999,4.6,797.0,,https://maps.google.com/?cid=13198128895859312192&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"bar, restaurant, food, point_of_interest, establishment"
"Tulum, Mexico",night_club,ChIJ86KJhFfTT48R6RCoGIe1auM,A’AK Tulum | Jungle Fire Dining & Brewery,"Carretera Cancún - Chetumal Km 230 Local A, Parque Nacional del Jaguar, Frente a Caleta Tankah, 77789 Tulum, Q.R., Mexico",20.2319764,-87.42343029999999,4.5,935.0,,https://maps.google.com/?cid=16387109785979850985&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"bar_and_grill, brewpub, fusion_restaurant, gastropub, mexican_restaurant, pub, seafood_restaurant, night_club, bar, restaurant, point_of_interest, food, establishment"
"Tulum, Mexico",night_club,ChIJX8PqvLbRT48Ru6wD__mzi6M,Tulum Social Pubcrawl,"inside Mercado Centauro. Walk to the back and go to the topfloor (ps buy tickets on our website first, C. Centauro Sur 13, Tulum Centro, Centro, 77760 Tulum, Q.R., Mexico",20.2113568,-87.4590209,4.9,575.0,,https://maps.google.com/?cid=11784710736251694267&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"night_club, karaoke, bar, event_venue, sports_club, association_or_organization, point_of_interest, establishment"
"Tulum, Mexico",night_club,ChIJy-Jx3XrXT48RFtS2KuVI17k,Luhme Tulum,"Carretera Chetumal mzn 1 lote 4, 77760 Tulum, Q.R., Mexico",20.2087978,-87.47055639999999,4.3,133.0,,https://maps.google.com/?cid=13391252166110794774&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"lounge_bar, night_club, hotel, bar, lodging, restaurant, point_of_interest, food, establishment"
"Tulum, Mexico",night_club,ChIJadmWbxvRT48R_xKTkXJuvCk,Tulum Food Trucks,"Satélite Sur 12, Tulum Centro, Col Huracanes, 77760 Tulum, Q.R., Mexico",20.211582699999997,-87.4578454,4.7,289.0,,https://maps.google.com/?cid=3007400089524310783&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"restaurant, brunch_restaurant, food_court, bar_and_grill, breakfast_restaurant, mexican_restaurant, beer_garden, night_club, karaoke, fast_food_restaurant, bar, point_of_interest, food, establishment"
"Tulum, Mexico",night_club,ChIJjSF-n5XRT48RPTao8TOmtSg,Gardenia,"Calle Sol Ote. Manzana 27 Lote 9, Tulum Centro, Col Huracanes, 77760 Tulum, Q.R., Mexico",20.212398,-87.4538407,4.9,58.0,,https://maps.google.com/?cid=2933433474329622077&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lounge_bar, cafe, night_club, bar, event_venue, lodging, restaurant, point_of_interest, food, establishment"
"Tulum, Mexico",night_club,ChIJzV38dQDRT48RuwS8M1lsdZU,On Heaven Tulum,"Av. Tulum & Calle Centauro Sur, Tulum Centro, 77760 Tulum, Q.R., Mexico",20.2123187,-87.45984879999999,4.1,15.0,,https://maps.google.com/?cid=10769633214302258363&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"night_club, point_of_interest, establishment"
"Tulum, Mexico",night_club,ChIJfaGWWADRT48RteQdgGFtkfE,El Barrio Tulum,"Av. Tulum, Tulum Centro, Col Huracanes, 77760 Tulum, Q.R., Mexico",20.2131139,-87.4560911,4.7,27.0,,https://maps.google.com/?cid=17406814300292375733&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"night_club, coworking_space, meal_delivery, pizza_restaurant, bar, food_delivery, sports_club, association_or_organization, restaurant, point_of_interest, food, establishment"
"Tulum, Mexico",night_club,ChIJxVT79GXRT48RnMrgZEbcZe0,LALOS BAR MEN'S CLUB,"Unnamed Road, Tulum Centro, 77760 Tulum, Q.R., Mexico",20.2148933,-87.4581791,3.9,10.0,,https://maps.google.com/?cid=17106320954534972060&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"night_club, point_of_interest, establishment"
"Tulum, Mexico",night_club,ChIJs2AZUdzRT48R740HJ6vjBEc,Sauna casa de paz | Lounge Bar,"Calle Escorpion Sur, Mercurio Ote., 77760 Tulum, Q.R., Mexico",20.2094919,-87.4533203,4.8,133.0,,https://maps.google.com/?cid=5117465400833445359&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"lounge_bar, sauna, massage_spa, spa, massage, public_bath, night_club, bar, health, point_of_interest, service, establishment"
"Tulum, Mexico",night_club,ChIJfTntaCTRT48Ro3WD19W9XDs,Puro Corazón,"km. 5.5, Av. Boca Paila, Tulum Beach, Zona Hotelera, 77780 Tulum, Q.R., Mexico",20.176571499999998,-87.4470094,4.3,204.0,,https://maps.google.com/?cid=4277502472236529059&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"mexican_restaurant, lounge_bar, night_club, bar, restaurant, point_of_interest, food, establishment"
"Tulum, Mexico",lodging,ChIJca4y5qjWT48RDhpVPa0KvcE,Secrets Tulum Resort & Beach Club,"Calle Itzimina, Av. Kukulkan Esq, 77760 Tulum, Q.R., Mexico",20.1994731,-87.4550052,4.2,1626.0,,https://maps.google.com/?cid=13960326159093013006&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"resort_hotel, hotel, lodging, point_of_interest, establishment"
"Tulum, Mexico",lodging,ChIJ6QoQx1P-zYURehYSNToLc90,Azulik Resort,"Carretera Tulum - Punta Allen KM 5 Zona Hotelera, Tulum Beach, 77780 Tulum, Q.R., Mexico",20.179156,-87.4456393,3.8,2279.0,,https://maps.google.com/?cid=15957110249330185850&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, establishment"
"Tulum, Mexico",lodging,ChIJ_-UiVlbRT48RCprZavOIFMQ,Mayan Monkey Hostel Tulum,"Av. Coba Sur S/N, 77780 Tulum, Q.R., Mexico",20.204792599999998,-87.4502894,4.6,3383.0,,https://maps.google.com/?cid=14129068510019164682&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, hostel, lodging, point_of_interest, establishment"
"Tulum, Mexico",lodging,ChIJ6c8lMEvXT48RE0bKA7BKweA,Papaya Playa Project,"Carr. Tulum-Boca Paila Km 4.5, Tulum Beach, Zona Costera, 77780 Tulum, Q.R., Mexico",20.181702899999998,-87.44466059999999,4.0,2655.0,,https://maps.google.com/?cid=16195307854839301651&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, resort_hotel, wedding_venue, spa, event_venue, bar, lodging, restaurant, food, point_of_interest, service, establishment"
"Tulum, Mexico",lodging,ChIJ7a197L3WT48RAkRoJ_Sn10g,Holistika Hotel,"C. 10 Sur Manzana 902 Lote 4, Zona 11, 77760 Tulum, Q.R., Mexico",20.200640699999997,-87.4820675,4.6,1217.0,,https://maps.google.com/?cid=5248848557798605826&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, establishment"
"Tulum, Mexico",lodging,ChIJv8_i8RfRT48R69VPczMTzY8,Motto by Hilton Tulum,"Ave Coba Sur S/N, entre Calle, Colonia Centro, 77760 Tulum, Q.R., Mexico",20.2031718,-87.4493629,4.3,509.0,,https://maps.google.com/?cid=10361959429348251115&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, establishment"
"Tulum, Mexico",lodging,ChIJN_vZ6QnRT48RtXO9vHWdJqQ,IKAL Tulum Hotel,"Zona Hotelera Tulum, 77780 Tulum, Quintana Roo, Mexico",20.205050699999997,-87.4328493,4.2,709.0,,https://maps.google.com/?cid=11828314600338453429&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, establishment"
"Tulum, Mexico",lodging,ChIJF6M-QkXRT48RDudQOc56yYc,Naala Tulum,"Av. Coba S/N, 77780 Tulum, Q.R., Mexico",20.205967899999997,-87.4507957,4.1,762.0,,https://maps.google.com/?cid=9784486691582568206&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, establishment"
"Tulum, Mexico",lodging,ChIJSw_bNk3RT48Rhx3MsGakNn4,Copal Tulum Hotel,"Calle Ixchel esquina Avda. Juanek Aldea Zamá, 77760 Tulum, Q.R., Mexico",20.2035366,-87.46008710000001,4.2,989.0,,https://maps.google.com/?cid=9094637258481081735&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, establishment"
"Tulum, Mexico",lodging,ChIJT0HpF0_RT48RfDOUI4sDqC8,Aluna Resort Tulum,"Av. Itzamna, Aldea Zama 11-Poligono 0014, Lote 1, 77760 Tulum, Q.R., Mexico",20.2015027,-87.45107510000001,4.4,519.0,,https://maps.google.com/?cid=3433998612002255740&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, establishment"
"Tulum, Mexico",tourist_attraction,ChIJZTIpFn3RT48RY8mSpPzWaP8,Tulum,"Zona Hotelera Tulum, 77765 Tulum, Quintana Roo, Mexico",20.2149504,-87.4294212,4.7,71381.0,,https://maps.google.com/?cid=18404196257830717795&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"historical_landmark, tourist_attraction, historical_place, point_of_interest, establishment"
"Tulum, Mexico",tourist_attraction,ChIJ_xjkInTUT48Rit_t2yqp8M4,Gran Cenote,"77796 Quintana Roo, Mexico",20.246581799999998,-87.464201,4.3,8246.0,,https://maps.google.com/?cid=14911604367767232394&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, point_of_interest, establishment"
"Tulum, Mexico",tourist_attraction,ChIJFW62DhTXT48R7z-S_v6H44M,Vesica Tulum | Cenote Club,"PARCELA No. 198Z-2P-1 EJIDO, 77760 Tulum, Q.R., Mexico",20.196847899999998,-87.5024337,4.9,3194.0,,https://maps.google.com/?cid=9503589167944318959&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"restaurant, nature_preserve, wellness_center, tourist_attraction, park, spa, health, food, point_of_interest, establishment"
"Tulum, Mexico",tourist_attraction,ChIJ05R00_nTT48RP0Id3KOhDBk,Cenote Calavera,"Carretera Tulum Coba, Av. Coba Km 1.7, 77796 Tulum, Q.R., Mexico",20.2278776,-87.4580441,4.1,2497.0,,https://maps.google.com/?cid=1804995275813372479&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, amusement_park, amusement_center, point_of_interest, establishment"
"Tulum, Mexico",tourist_attraction,ChIJuzZvHX3RT48R1AF3Y98ZX3Q,Playa Ruinas,"Zona Hotelera Tulum, 77765 Tulum, Quintana Roo, Mexico",20.2137553,-87.4289893,4.6,1637.0,,https://maps.google.com/?cid=8385449478424297940&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, point_of_interest, establishment"
"Tulum, Mexico",tourist_attraction,ChIJvy5cNgvRT48RfDYbplG8Oxc,Cenote Aldea Zamá,"77760 Tulum, Quintana Roo, Mexico",20.2028256,-87.45926329999999,3.9,455.0,,https://maps.google.com/?cid=1674138745363445372&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, point_of_interest, establishment"
"Tulum, Mexico",tourist_attraction,ChIJO2Hr58XXT48RWL98olC6rao,Cenote Cristal,"Km 223.8, Chetumal-Cancun, 77760 Tulum, Q.R., Mexico",20.2003707,-87.49997739999999,4.4,952.0,,https://maps.google.com/?cid=12298691012904927064&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, point_of_interest, establishment"
"Tulum, Mexico",tourist_attraction,ChIJg7gE0jzRT48RiDW0hYYRZi8,Playa Pescadores,"109, Zona Hotelera Tulum, 77780 Tulum, Q.R., Mexico",20.2054589,-87.4309229,4.4,5268.0,,https://maps.google.com/?cid=3415436636873569672&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, point_of_interest, establishment"
"Tulum, Mexico",tourist_attraction,ChIJ73oQNGDWT48RsfIDJO37wGk,Cenote Escondido (Mayan Blue),"Mayan Blue Rd, 77762 Q.R., Mexico",20.1942621,-87.4959245,4.6,855.0,,https://maps.google.com/?cid=7620367565440938673&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, point_of_interest, establishment"
"Tulum, Mexico",tourist_attraction,ChIJl5-ziEDRT48RaTuedgHhgyY,Public Beach,"QROO 15, Tulum Beach, 77765 Tulum, Q.R., Mexico",20.1755697,-87.44703899999999,4.0,171.0,,https://maps.google.com/?cid=2775309191791655785&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, point_of_interest, establishment"
"Bali, Indonesia",restaurant,ChIJhwAqoysh0i0R70f2yLfD06s,Secret Garden Village,"Jl. Raya Denpasar Bedugul No.Km. 36, Mekarsari, Kec. Baturiti, Kabupaten Tabanan, Bali 82191, Indonesia",-8.3726635,115.1932669,4.6,5569.0,,https://maps.google.com/?cid=12381454994689640431&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, cosmetics_store, wedding_venue, cafe, event_venue, store, restaurant, food, point_of_interest, service, establishment"
"Bali, Indonesia",restaurant,ChIJZ3ANg_0j0i0Rqm6Ryd9-pm8,Babi Guling Depot Betty,"Jl. Perean Tengah, Banjar Belah, Luwus, Kec. Baturiti, Kabupaten Tabanan, Bali 82191, Indonesia",-8.409488099999999,115.19734919999998,4.5,2226.0,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=8045257283968528042&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"indonesian_restaurant, restaurant, food, point_of_interest, establishment"
"Bali, Indonesia",restaurant,ChIJvdsLQd8l0i0RSkVbb-d_Jdk,Warung Uma Manis,"H5P9+H6, Biaung, Penebel, Tabanan Regency, Bali 82181, Indonesia",-8.413543899999999,115.1680111,4.1,182.0,,https://maps.google.com/?cid=15647053112351081802&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"indonesian_restaurant, restaurant, food, point_of_interest, establishment"
"Bali, Indonesia",restaurant,ChIJS-0MZtQg0i0R2iAtmBZJeQU,Cafe Tahu,"Km.37, Bedugul, Jl. Raya Denpasar, Mekarsari, Kec. Baturiti, Kabupaten Tabanan, Bali 82191, Indonesia",-8.365179099999999,115.1917814,4.4,1263.0,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=394426803762831578&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"restaurant, korean_restaurant, food, point_of_interest, establishment"
"Bali, Indonesia",restaurant,ChIJwaLiHY8j0i0RVrGYGFgr5uU,Warung Dedari,"Jl. Raya Denpasar, Perean Tengah, Kec. Baturiti, Kabupaten Tabanan, Bali 82181, Indonesia",-8.4366753,115.196727,4.5,1364.0,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=16565975936698724694&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"restaurant, food, point_of_interest, establishment"
